fra,strate2,jour,PourAvec,tx_indic_7J_DC,tx_indic_7J_hosp,tx_indic_7J_SC,tx_prev_hosp,tx_prev_SC
FR,0,2022-10-01,0,0.368386160646885,7.97924423961153,0.643939008810755,222225267548627,1.22598914263283
FR,0,2022-10-01,1,NA,4.60924764201383,0.374280339217235,13365049908269,0.798661196282447
FR,0,2022-10-01,2,NA,3.36999659759771,0.26965866959352,885747684659371,0.427327946350387
FR,0,2022-10-02,0,0.37722742850241,8.2547970877754,0.683724714160619,22732373201198,1.2775632051234
FR,0,2022-10-02,1,NA,4.77281109734104,0.396383508856048,136553382028587,0.829605633776786
FR,0,2022-10-02,2,NA,3.48198599043436,0.28734120530457,907703499833925,0.447957571346612
FR,0,2022-10-03,0,0.387542241000523,8.59223881092795,0.71319560701237,242073913884281,1.37629069617676
FR,0,2022-10-03,1,NA,4.95700417766449,0.434695669563325,144481052205708,0.894441598050637
FR,0,2022-10-03,2,NA,3.63523463326346,0.278499937449045,975928616785728,0.481849098126126
FR,0,2022-10-04,0,0.419960223137449,9.10797943583359,0.757401946289996,248056505133187,1.42344412473956
FR,0,2022-10-04,1,NA,5.17214169548227,0.450904660631787,146956607205255,0.919491856974625
FR,0,2022-10-04,2,NA,3.93583774035132,0.306497285658208,101099897927931,0.503952267764939
FR,0,2022-10-05,0,0.442063392776262,9.55151637325244,0.813396642708322,253376001292928,1.44554729437838
FR,0,2022-10-05,1,NA,5.42411782936474,0.496584544552001,150006844615412,0.940121481970851
FR,0,2022-10-05,2,NA,4.1273985438877,0.316812098156321,103369156677516,0.505425812407526
FR,0,2022-10-06,0,0.456798839202138,9.91990253389933,0.789819928426922,257649280756432,1.41754994616921
FR,0,2022-10-06,1,NA,5.61273154361594,0.478902008840951,15190771720435,0.9224389462598
FR,0,2022-10-06,2,NA,4.30717099028338,0.310917919585971,105741563552082,0.495110999909414
FR,0,2022-10-07,0,0.481849098126126,10.1645109445689,0.825184999849023,259771185041758,1.39839386581558
FR,0,2022-10-07,1,NA,5.75271828466176,0.512793535620464,153071817471994,0.919491856974625
FR,0,2022-10-07,2,NA,4.4117926599071,0.312391464228559,106699367569764,0.478902008840951
FR,0,2022-10-08,0,0.483322642768713,10.4120664445236,0.853182348058186,258710232899095,1.40576158902851
FR,0,2022-10-08,1,NA,5.84997223107254,0.530476071331515,152217161579293,0.928333124830151
FR,0,2022-10-08,2,NA,4.56209421345103,0.322706276726671,106493071319802,0.477428464198363
FR,0,2022-10-09,0,0.502478723122351,10.4651140516567,0.831079178419373,263558194773208,1.44996792830614
FR,0,2022-10-09,1,NA,5.88239021320946,0.523108348118577,15519372175732,0.959277562324489
FR,0,2022-10-09,2,NA,4.58272383844725,0.307970830300796,108364473015888,0.490690365981651
FR,0,2022-10-10,0,0.524581892761165,10.7627700694594,0.845814624845248,28026819102015,1.55606314257244
FR,0,2022-10-10,1,NA,5.96932934712213,0.520161258833402,163622397112921,1.01232516945764
FR,0,2022-10-10,2,NA,4.79344072233727,0.325653366011847,11664579390723,0.543737973114803
FR,0,2022-10-11,0,0.534896705259277,10.8276060337333,0.80897600878056,281638587537757,1.53395997293363
FR,0,2022-10-11,1,NA,6.02679758818304,0.495110999909414,16369607434505,0.987274910533652
FR,0,2022-10-11,2,NA,4.80080844555021,0.313865008871146,117942513192707,0.546685062399978
FR,0,2022-10-12,0,0.55110569632774,11.0368493729807,0.822237910563848,284644618608635,1.53543351757622
FR,0,2022-10-12,1,NA,6.12552507923641,0.490690365981651,165405386130451,0.98874845517624
FR,0,2022-10-12,2,NA,4.91132429374427,0.331547544582197,119239232478184,0.546685062399978
FR,0,2022-10-13,0,0.573208865966553,11.1650477568858,0.881179696267349,287680120572366,1.55753668721503
FR,0,2022-10-13,1,NA,6.22572611493236,0.523108348118577,167689380326462,1.00643099088729
FR,0,2022-10-13,2,NA,4.93932164195344,0.358071348148772,119990740245903,0.55110569632774
FR,0,2022-10-14,0,0.590891401677604,11.4406006050497,0.935700848043089,290479855393282,1.59879593720748
FR,0,2022-10-14,1,NA,6.44823135596308,0.558473419540678,17001758086175,1.04179606230939
FR,0,2022-10-14,2,NA,4.99236924908659,0.37722742850241,120462274531531,0.55699987489809
FR,0,2022-10-15,0,0.620362294529355,11.4523889621904,0.928333124830151,285867660661983,1.57669276756867
FR,0,2022-10-15,1,NA,6.53222340059057,0.55110569632774,168205120951368,1.03884897302422
FR,0,2022-10-15,2,NA,4.9201655615998,0.37722742850241,117662539710615,0.537843794544452
FR,0,2022-10-16,0,0.645412553453343,11.5864815246658,0.956330473039314,290980860571762,1.62089910684629
FR,0,2022-10-16,1,NA,6.66042178449568,0.573208865966553,17194792434354,1.0756875890889
FR,0,2022-10-16,2,NA,4.92605974017015,0.383121607072761,119032936228222,0.54521151775739
FR,0,2022-10-17,0,0.691092437373557,11.614478872875,0.966645285537427,307735063157982,1.74615040146624
FR,0,2022-10-17,1,NA,6.72083711484177,0.583523678464666,180980753002602,1.14789127657569
FR,0,2022-10-17,2,NA,4.89364175803322,0.383121607072761,12675431015538,0.598259124890542
FR,0,2022-10-18,0,0.711722062369782,11.6174259621602,0.997589723031765,306659375568893,1.73436204432554
FR,0,2022-10-18,1,NA,6.75030800769352,0.612994571316417,18120178469899,1.13905000872017
FR,0,2022-10-18,2,NA,4.86711795446665,0.384595151715348,125457590869903,0.595312035605366
FR,0,2022-10-19,0,0.708774973084607,11.3860794532739,0.985801365891065,305082682801324,1.70931178540155
FR,0,2022-10-19,1,NA,6.64863342735498,0.620362294529355,180862869431195,1.12726165157947
FR,0,2022-10-19,2,NA,4.73744602591894,0.36543907136171,12421981337013,0.582050133822079
FR,0,2022-10-20,0,0.733825232008595,11.2048334622357,0.948962749826376,303329164676645,1.66215835683875
FR,0,2022-10-20,1,NA,6.53959112380351,0.608573937388654,18019977434203,1.11842038372394
FR,0,2022-10-20,2,NA,4.66524233843215,0.340388812437722,123129390334615,0.543737973114803
FR,0,2022-10-21,0,0.747087133791883,10.8865478194368,0.915071223046863,299866334766565,1.64742291041287
FR,0,2022-10-21,1,NA,6.33034778455608,0.587944312392429,178947261395831,1.12136747300912
FR,0,2022-10-21,2,NA,4.55620003488068,0.327126910654434,120919073370734,0.526055437403752
FR,0,2022-10-22,0,0.778031571286222,10.7274049980373,0.89296805340805,292041812714425,1.59290175863713
FR,0,2022-10-22,1,NA,6.2330938381453,0.574682410609141,1750571035394,1.09779075872772
FR,0,2022-10-22,2,NA,4.494311159892,0.318285642798909,116984709175025,0.495110999909414
FR,0,2022-10-23,0,0.795714106997272,10.4503786052308,0.859076526628536,293972156196214,1.59437530327972
FR,0,2022-10-23,1,NA,6.05626848103479,0.55110569632774,176530648181987,1.10957911586842
FR,0,2022-10-23,2,NA,4.39411012419605,0.307970830300796,117441508014227,0.484796187411301
FR,0,2022-10-24,0,0.788346383784334,9.93611152496779,0.851708803415599,304463794051438,1.6916292496905
FR,0,2022-10-24,1,NA,5.7718743650154,0.54521151775739,181982763359561,1.16262672300157
FR,0,2022-10-24,2,NA,4.16423715995239,0.306497285658208,122481030691876,0.529002526688927
FR,0,2022-10-25,0,0.742666499864121,9.47047141791013,0.791293473069509,296904510034964,1.61942556220371
FR,0,2022-10-25,1,NA,5.52873949898845,0.502478723122351,177606335771076,1.11547329443877
FR,0,2022-10-25,2,NA,3.94173191892167,0.288814749947158,119298174263887,0.503952267764939
FR,0,2022-10-26,0,0.761822580217759,9.02104030192092,0.788346383784334,290627209857541,1.60321657113524
FR,0,2022-10-26,1,NA,5.251713106182,0.492163910624239,173244643629017,1.09337012479996
FR,0,2022-10-26,2,NA,3.76932719573893,0.296182473160096,117382566228524,0.509846446335289
FR,0,2022-10-27,0,0.73087814272342,8.74106681982929,0.806028919495385,287576972447384,1.60026948185007
FR,0,2022-10-27,1,NA,5.11025282049359,0.495110999909414,17144691916506,1.08600240158702
FR,0,2022-10-27,2,NA,3.6308139993357,0.310917919585971,116130053282324,0.514267080263052
FR,0,2022-10-28,0,0.742666499864121,8.34763040025842,0.782452205213984,281255465930684,1.58995466935196
FR,0,2022-10-28,1,NA,4.85975023125371,0.468587196342838,168470358987034,1.08305531230184
FR,0,2022-10-28,2,NA,3.48788016900471,0.313865008871146,11278510694365,0.506899357050114
FR,0,2022-10-29,0,0.726457508795658,8.00282095389293,0.761822580217759,271574277628884,1.5251187050781
FR,0,2022-10-29,1,NA,4.68587196342838,0.459745928487313,163607661666495,1.04769024087974
FR,0,2022-10-29,2,NA,3.31694899046455,0.302076651730446,107966615962389,0.477428464198363
FR,0,2022-10-30,0,0.708774973084607,7.85988712356194,0.770663848073284,272900467807213,1.53395997293363
FR,0,2022-10-30,1,NA,4.57388257059173,0.462693017772488,164727555594861,1.06095214266303
FR,0,2022-10-30,2,NA,3.28600455297022,0.307970830300796,108172912212351,0.473007830270601
FR,0,2022-10-31,0,0.692565982016144,7.40161473971722,0.739719410578946,280076630216614,1.61058429434818
FR,0,2022-10-31,1,NA,4.39705721348122,0.453851749916963,169310279433308,1.11694683908136
FR,0,2022-10-31,2,NA,3.004557526236,0.285867660661983,110766350783305,0.493637455266826
FR,0,2022-11-01,0,0.729404598080833,6.79598789161374,0.742666499864121,270454383700517,1.55901023185762
FR,0,2022-11-01,1,NA,4.02719750819175,0.458272383844725,163342423630829,1.08158176765925
FR,0,2022-11-01,2,NA,2.76879038342199,0.284394116019395,107111960069688,0.477428464198363
FR,0,2022-11-02,0,0.710248517727195,6.7768318112601,0.716142696297545,276849567449347,1.61058429434818
FR,0,2022-11-02,1,NA,3.9623615439179,0.433222124920737,166436867380263,1.10368493729807
FR,0,2022-11-02,2,NA,2.8144702673422,0.282920571376808,110412700069084,0.506899357050114
FR,0,2022-11-03,0,0.696986615943907,6.53811757916092,0.652780276666281,269643934147094,1.52806579436328
FR,0,2022-11-03,1,NA,3.80616581180362,0.400804142783811,161913085327519,1.05358441945009
FR,0,2022-11-03,2,NA,2.7319517673573,0.251976133882469,107730848819575,0.474481374913188
FR,0,2022-11-04,0,0.691092437373557,6.4688609809593,0.633624196312643,265562215487127,1.48533299972824
FR,0,2022-11-04,1,NA,3.81058644573138,0.393436419570873,159864858274322,1.02706061588352
FR,0,2022-11-04,2,NA,2.65827453522792,0.240187776741769,105697357212804,0.458272383844725
FR,0,2022-11-05,0,0.674883446305094,6.49685832916847,0.624782928457117,257516661738599,1.41754994616921
FR,0,2022-11-05,1,NA,3.77374782966669,0.378700973144998,155282134435875,0.99464263374659
FR,0,2022-11-05,2,NA,2.72311049950178,0.246081955312119,102234527302724,0.422907312422624
FR,0,2022-11-06,0,0.685198258803207,6.50422605238141,0.620362294529355,25947647611324,1.43523248188026
FR,0,2022-11-06,1,NA,3.76195947252599,0.37722742850241,15629888023926,1.01379871410023
FR,0,2022-11-06,2,NA,2.74226657985541,0.243134866026944,10317759587398,0.421433767780037
FR,0,2022-11-07,0,0.674883446305094,6.54548530237386,0.608573937388654,266947347451159,1.49712135686894
FR,0,2022-11-07,1,NA,3.71185895467802,0.37722742850241,160071154524285,1.0638992319482
FR,0,2022-11-07,2,NA,2.83362634769584,0.231346508886244,106876192926874,0.433222124920737
FR,0,2022-11-08,0,0.676356990947681,6.85345613267465,0.62330938381453,261451025934307,1.47943882115789
FR,0,2022-11-08,1,NA,3.90194621357181,0.390489330285698,156785149971314,1.03737542838163
FR,0,2022-11-08,2,NA,2.95150991910284,0.232820053528831,104665875962993,0.442063392776262
FR,0,2022-11-09,0,0.670462812377331,6.89324183802452,0.608573937388654,259505947006092,1.43523248188026
FR,0,2022-11-09,1,NA,3.94615255284943,0.393436419570873,155134779971616,0.99464263374659
FR,0,2022-11-09,2,NA,2.94708928517508,0.215137517817781,104371167034476,0.440589848133675
FR,0,2022-11-10,0,0.667515723092156,6.94923653444284,0.61741520524418,25686830209586,1.38807905331746
FR,0,2022-11-10,1,NA,3.97709699034377,0.390489330285698,153454939079067,0.956330473039314
FR,0,2022-11-10,2,NA,2.97213954409907,0.226925874958481,103413363016794,0.431748580278149
FR,0,2022-11-11,0,0.627730017742292,6.61621544521806,0.598259124890542,249235340847257,1.36597588367865
FR,0,2022-11-11,1,NA,3.75753883859823,0.380174517787586,149152188722711,0.944542115898614
FR,0,2022-11-11,2,NA,2.85867660661983,0.218084607102956,100083152124546,0.421433767780037
FR,0,2022-11-12,0,0.614468115959005,6.7178900255566,0.608573937388654,252727641650189,1.3954467765304
FR,0,2022-11-12,1,NA,3.78848327609257,0.390489330285698,150920442293816,0.960751106967077
FR,0,2022-11-12,2,NA,2.92940674946403,0.218084607102956,101807199356373,0.434695669563325
FR,0,2022-11-13,0,0.587944312392429,6.63684507021428,0.587944312392429,254481159774868,1.38955259796005
FR,0,2022-11-13,1,NA,3.77080074038152,0.380174517787586,151996129882905,0.953383383754139
FR,0,2022-11-13,2,NA,2.86604432983277,0.207769794604843,102485029891963,0.436169214205912
FR,0,2022-11-14,0,0.589417857035016,6.84019423089137,0.607100392746067,264619146915871,1.48385945508565
FR,0,2022-11-14,1,NA,3.88868431178852,0.375753883859823,157462980506905,1.0049574462447
FR,0,2022-11-14,2,NA,2.95150991910284,0.231346508886244,107156166408966,0.478902008840951
FR,0,2022-11-15,0,0.582050133822079,7.05975238263691,0.615941660601592,262850893344766,1.48828008901342
FR,0,2022-11-15,1,NA,4.0448800439028,0.387542241000523,15679988541774,1.01527225874282
FR,0,2022-11-15,2,NA,3.01487233873411,0.228399419601069,106051007927025,0.473007830270601
FR,0,2022-11-16,0,0.574682410609141,7.10543226655712,0.630677107027467,262320417273434,1.45880919616167
FR,0,2022-11-16,1,NA,4.05224776711574,0.400804142783811,156254673899983,0.997589723031765
FR,0,2022-11-16,2,NA,3.05318449944138,0.229872964243656,106065743373451,0.4612194731299
FR,0,2022-11-17,0,0.567314687396203,7.28962534688057,0.677830535590269,262438300844841,1.4779652765153
FR,0,2022-11-17,1,NA,4.13771335638581,0.447957571346612,156490441042797,1.02116643731317
FR,0,2022-11-17,2,NA,3.15191199049475,0.229872964243656,105947859802044,0.456798839202138
FR,0,2022-11-18,0,0.576155955251728,7.80094533785844,0.716142696297545,261893089327084,1.49122717829859
FR,0,2022-11-18,1,NA,4.4117926599071,0.471534285628013,1565493828285,1.03295479445387
FR,0,2022-11-18,2,NA,3.38915267795134,0.244608410669532,105343706498583,0.458272383844725
FR,0,2022-11-19,0,0.584997223107254,7.8171543289269,0.747087133791883,258061873256356,1.49417426758377
FR,0,2022-11-19,1,NA,4.46041963311249,0.486269732053888,154663245685988,1.03148124981128
FR,0,2022-11-19,2,NA,3.35673469581442,0.260817401737995,103398627570368,0.462693017772488
FR,0,2022-11-20,0,0.593838490962779,7.99250614139482,0.766243214145521,26208465013062,1.50006844615412
FR,0,2022-11-20,1,NA,4.51641432953081,0.490690365981651,156858827203444,1.01821934802799
FR,0,2022-11-20,2,NA,3.47609181186401,0.27555284816387,105225822927176,0.481849098126126
FR,0,2022-11-21,0,0.567314687396203,8.18701403421638,0.778031571286222,274226657985541,1.58553403542419
FR,0,2022-11-21,1,NA,4.65198043664887,0.499531633837176,163637132559346,1.06979341051855
FR,0,2022-11-21,2,NA,3.53503359756751,0.278499937449045,110589525426195,0.515740624905639
FR,0,2022-11-22,0,0.567314687396203,8.32110659669184,0.782452205213984,274315070664097,1.58258694613902
FR,0,2022-11-22,1,NA,4.67261006164509,0.499531633837176,163858164255735,1.07274049980373
FR,0,2022-11-22,2,NA,3.64849653504675,0.282920571376808,110456906408362,0.509846446335289
FR,0,2022-11-23,0,0.584997223107254,8.45372561452472,0.798661196282447,274698192271169,1.57963985685384
FR,0,2022-11-23,1,NA,4.75218147234482,0.511319990977877,163106656488015,1.08600240158702
FR,0,2022-11-23,2,NA,3.7015441421799,0.28734120530457,111591535783154,0.493637455266826
FR,0,2022-11-24,0,0.592364946320191,8.60255362342606,0.813396642708322,276333826824442,1.58700758006678
FR,0,2022-11-24,1,NA,4.76544337412811,0.502478723122351,163416100862958,1.08305531230184
FR,0,2022-11-24,2,NA,3.83711024929796,0.310917919585971,112917725961483,0.503952267764939
FR,0,2022-11-25,0,0.595312035605366,8.85305621266595,0.831079178419373,27816102218125,1.60321657113524
FR,0,2022-11-25,1,NA,4.85532959732595,0.506899357050114,1641234022914,1.08600240158702
FR,0,2022-11-25,2,NA,3.99772661534,0.324179821369259,11403761988985,0.517214169548227
FR,0,2022-11-26,0,0.589417857035016,9.0593524626282,0.816343731993498,275582319056722,1.54280124078916
FR,0,2022-11-26,1,NA,4.97026607944778,0.496584544552001,162826683005923,1.0403225176668
FR,0,2022-11-26,2,NA,4.08908638318043,0.319759187441496,112755636050799,0.502478723122351
FR,0,2022-11-27,0,0.583523678464666,9.3083815072255,0.836973356989723,281167053252129,1.57963985685384
FR,0,2022-11-27,1,NA,5.10141155263807,0.517214169548227,165685359612543,1.06979341051855
FR,0,2022-11-27,2,NA,4.20696995458743,0.319759187441496,115481693639586,0.509846446335289
FR,0,2022-11-28,0,0.604153303460892,9.76665389107022,0.878232606982174,297479192445573,1.71225887468672
FR,0,2022-11-28,1,NA,5.30181362402997,0.552579240970328,174423479343087,1.15673254443122
FR,0,2022-11-28,2,NA,4.46484026704025,0.325653366011847,123055713102486,0.555526330255503
FR,0,2022-11-29,0,0.638044830240405,10.1895612034928,0.91654476768945,299232710570252,1.750571035394
FR,0,2022-11-29,1,NA,5.4756918918553,0.567314687396203,174394008450235,1.17294153549968
FR,0,2022-11-29,2,NA,4.71386931163754,0.349230080293247,124838702120016,0.577629499894316
FR,0,2022-11-30,0,0.664568633806981,10.5564738194971,0.953383383754139,302680805033907,1.78740965145869
FR,0,2022-11-30,1,NA,5.65693788289357,0.574682410609141,175499166932176,1.18767698192556
FR,0,2022-11-30,2,NA,4.89953593660357,0.378700973144998,127181638101731,0.599732669533129
FR,0,2022-12-01,0,0.685198258803207,11.0456906408362,0.957804017681901,306644640122467,1.75204458003659
FR,0,2022-12-01,1,NA,5.92364946320191,0.567314687396203,176943240681912,1.15820608907381
FR,0,2022-12-01,2,NA,5.12204117763429,0.390489330285698,129701399440555,0.593838490962779
FR,0,2022-12-02,0,0.689618892730969,11.3345053907834,0.963698196252252,309326491371977,1.72257368718484
FR,0,2022-12-02,1,NA,6.14173407030487,0.574682410609141,17859361068161,1.14052355336276
FR,0,2022-12-02,2,NA,5.19277132047849,0.389015785643111,130732880690367,0.582050133822079
FR,0,2022-12-03,0,0.689618892730969,11.4995423907532,0.99464263374659,306143634943988,1.69604988361826
FR,0,2022-12-03,1,NA,6.19183458815285,0.593838490962779,176751679878376,1.11399974979618
FR,0,2022-12-03,2,NA,5.30770780260032,0.400804142783811,129391955065612,0.582050133822079
FR,0,2022-12-04,0,0.71908978558272,11.6468968550119,1.01232516945764,312759850389206,1.74762394610882
FR,0,2022-12-04,1,NA,6.26698536492481,0.599732669533129,180612366841955,1.14936482121828
FR,0,2022-12-04,2,NA,5.37991149008711,0.412592499924511,132147483547251,0.598259124890542
FR,0,2022-12-05,0,0.750034223077058,11.968129587096,1.01232516945764,331385454671512,1.87287524072876
FR,0,2022-12-05,1,NA,6.45412553453343,0.583523678464666,190676676750828,1.22009496406248
FR,0,2022-12-05,2,NA,5.51400405256258,0.428801490992974,140708777920684,0.652780276666281
FR,0,2022-12-06,0,0.739719410578946,12.3306215691725,1.0285341605261,33428833761741,1.8802429639417
FR,0,2022-12-06,1,NA,6.68105140949191,0.601206214175717,191575538982806,1.22156850870507
FR,0,2022-12-06,2,NA,5.64957015968063,0.427327946350387,142712798634603,0.658674455236631
FR,0,2022-12-07,0,0.704354339156845,12.6783781048232,1.06095214266303,338797384223727,1.92592284786192
FR,0,2022-12-07,1,NA,6.859350311245,0.62920356238488,19299014183969,1.24809231227165
FR,0,2022-12-07,2,NA,5.8190277935782,0.431748580278149,145807242384037,0.677830535590269
FR,0,2022-12-08,0,0.720563330225307,12.8905685333558,1.0638992319482,343173811812212,1.9038196782231
FR,0,2022-12-08,1,NA,6.98312806122236,0.645412553453343,195303606928553,1.22893623191801
FR,0,2022-12-08,2,NA,5.90744047213345,0.418486678494862,14787020488366,0.674883446305094
FR,0,2022-12-09,0,0.763296124860346,13.2766372297137,1.09484366944254,346061959311684,1.93181702643227
FR,0,2022-12-09,1,NA,7.120167712983,0.664568633806981,196909770588973,1.25103940155682
FR,0,2022-12-09,2,NA,6.15646951673075,0.430275035635562,149152188722711,0.680777624875444
FR,0,2022-12-10,0,0.80897600878056,13.4387271403984,1.11694683908136,340020426277075,1.90529322286569
FR,0,2022-12-10,1,NA,7.24247191831776,0.677830535590269,193844797732391,1.23925104441612
FR,0,2022-12-10,2,NA,6.19625522208061,0.439116303491087,146175628544684,0.666042178449568
FR,0,2022-12-11,0,0.836973356989723,13.7069122653493,1.15673254443122,347859683775641,1.98486463356542
FR,0,2022-12-11,1,NA,7.42224436471344,0.699933705229082,198412786124412,1.29524574083445
FR,0,2022-12-11,2,NA,6.28466790063586,0.456798839202138,149446897651228,0.689618892730969
FR,0,2022-12-12,0,0.850235258773011,13.9412058635207,1.21714787477731,368445102432589,2.15726935674816
FR,0,2022-12-12,1,NA,7.42666499864121,0.733825232008595,208035032640509,1.3836584193897
FR,0,2022-12-12,2,NA,6.51454086487952,0.483322642768713,16041006979208,0.773610937358459
FR,0,2022-12-13,0,0.881179696267349,14.2506502384641,1.26430130334011,371274308146357,2.21915823173684
FR,0,2022-12-13,1,NA,7.56370465040185,0.767716758788109,209420164604541,1.44407374973579
FR,0,2022-12-13,2,NA,6.68694558806226,0.496584544552001,161854143541815,0.775084482001046
FR,0,2022-12-14,0,0.940121481970851,14.4849438366355,1.26135421405493,37376459859233,2.22063177637942
FR,0,2022-12-14,1,NA,7.67716758788109,0.770663848073284,210186407818687,1.44702083902097
FR,0,2022-12-14,2,NA,6.80777624875444,0.490690365981651,163578190773643,0.773610937358459
FR,0,2022-12-15,0,1.01379871410023,14.7236580687347,1.32619017832879,376667481538227,2.23094658887754
FR,0,2022-12-15,1,NA,7.81862787356949,0.80308183021021,211939925943366,1.45733565151908
FR,0,2022-12-15,2,NA,6.90503019516522,0.523108348118577,164727555594861,0.773610937358459
FR,0,2022-12-16,0,1.05358441945009,14.7752321312253,1.32913726761396,374825550734993,2.21326405316649
FR,0,2022-12-16,1,NA,7.87314902534523,0.813396642708322,211822042371959,1.45291501759132
FR,0,2022-12-16,2,NA,6.90208310588004,0.515740624905639,163003508363034,0.760349035575171
FR,0,2022-12-17,0,1.09631721408513,14.922586595484,1.33208435689914,36636740448654,2.14400745496487
FR,0,2022-12-17,1,NA,7.89819928426922,0.813396642708322,207814000944121,1.40870867831369
FR,0,2022-12-17,2,NA,7.02438731121481,0.518687714190814,158553403542419,0.735298776651183
FR,0,2022-12-18,0,1.11694683908136,14.8164913812177,1.29671928547704,370802773860729,2.18968733888509
FR,0,2022-12-18,1,NA,7.79652470393068,0.788346383784334,210201143265113,1.43817957116544
FR,0,2022-12-18,2,NA,7.01996667728704,0.508372901692702,160601630595616,0.751507767719646
FR,0,2022-12-19,0,1.16557381228674,14.7531289615865,1.26135421405493,389752557964405,2.3296740799309
FR,0,2022-12-19,1,NA,7.79799824857327,0.775084482001046,219734977102654,1.51922452650775
FR,0,2022-12-19,2,NA,6.95513071301319,0.486269732053888,17001758086175,0.810449553423147
FR,0,2022-12-20,0,1.1832563479978,14.6205099437536,1.24956585691423,387041235822044,2.33998889242901
FR,0,2022-12-20,1,NA,7.72137392715871,0.766243214145521,218452993263603,1.52806579436328
FR,0,2022-12-20,2,NA,6.89913601659487,0.483322642768713,168588242558441,0.811923098065735
FR,0,2022-12-21,0,1.21714787477731,14.4127401491487,1.24072458905871,384462532697515,2.31493863350503
FR,0,2022-12-21,1,NA,7.66832632002556,0.758875490932584,217259422103107,1.53395997293363
FR,0,2022-12-21,2,NA,6.74441382912318,0.481849098126126,167203110594408,0.780978660571397
FR,0,2022-12-22,0,1.18915052656815,14.0826661492091,1.19946533906626,380601845733936,2.30315027636433
FR,0,2022-12-22,1,NA,7.45760943613554,0.73677232129377,215078576032077,1.52069807115034
FR,0,2022-12-22,2,NA,6.62505671307358,0.462693017772488,165523269701858,0.782452205213984
FR,0,2022-12-23,0,1.21272724084955,13.6037641403682,1.19651824978108,372865736360351,2.29283546386621
FR,0,2022-12-23,1,NA,7.24836609688811,0.717616240940132,211807306925533,1.50301553543929
FR,0,2022-12-23,2,NA,6.35539804348006,0.478902008840951,161058429434818,0.789819928426922
FR,0,2022-12-24,0,1.20388597299402,13.2235896225806,1.16262672300157,356951454220406,2.19705506209802
FR,0,2022-12-24,1,NA,7.11279998977006,0.70730142844202,20417434567693,1.4543885622339
FR,0,2022-12-24,2,NA,6.11078963281053,0.45532529455955,152777108543476,0.742666499864121
FR,0,2022-12-25,0,1.20388597299402,12.7461611583822,1.14789127657569,356141004666983,2.19410797281285
FR,0,2022-12-25,1,NA,6.90945082909298,0.701407249871669,204527996391151,1.45291501759132
FR,0,2022-12-25,2,NA,5.83671032928925,0.446484026704025,151613008275832,0.741192955221533
FR,0,2022-12-26,0,1.21125369620696,11.9165555246054,1.10515848194066,367104176807834,2.31346508886244
FR,0,2022-12-26,1,NA,6.59116518629407,0.671936357019919,211055799157813,1.52806579436328
FR,0,2022-12-26,2,NA,5.32539033831137,0.433222124920737,156048377650021,0.785399294499159
FR,0,2022-12-27,0,1.21272724084955,11.0117991140567,1.04916378552233,362462511183683,2.26483811565705
FR,0,2022-12-27,1,NA,6.19625522208061,0.632150651670055,208874953086784,1.49270072294118
FR,0,2022-12-27,2,NA,4.81554389197608,0.417013133852274,153587558096899,0.772137392715871
FR,0,2022-12-28,0,1.21420078549213,10.2986035070443,1.00937808017247,355522115917096,2.20884341923872
FR,0,2022-12-28,1,NA,5.8779695792817,0.602679758818304,205942599248035,1.4661769193746
FR,0,2022-12-28,2,NA,4.42063392776262,0.406698321354161,149579516669061,0.742666499864121
FR,0,2022-12-29,0,1.22009496406248,9.65319095359098,0.996116178389178,347800741989937,2.21621114245166
FR,0,2022-12-29,1,NA,5.67314687396203,0.605626848103479,202170324963011,1.48091236580048
FR,0,2022-12-29,2,NA,3.98004407962895,0.390489330285698,145630417026927,0.735298776651183
FR,0,2022-12-30,0,1.16999444621451,9.14334450725569,0.97696009803554,338031141009582,2.15579581210557
FR,0,2022-12-30,1,NA,5.39022630258522,0.604153303460892,19727815674962,1.44554729437838
FR,0,2022-12-30,2,NA,3.75311820467047,0.372806794574648,140752984259962,0.710248517727195
FR,0,2022-12-31,0,1.17294153549968,8.83242658766972,0.963698196252252,326581699136677,2.07475085676326
FR,0,2022-12-31,1,NA,5.18245650798038,0.593838490962779,191531332643529,1.41312931224145
FR,0,2022-12-31,2,NA,3.64997007968934,0.369859705289473,135050366493148,0.661621544521806
FR,0,2023-01-01,0,1.15083836586087,8.5627679180762,0.935700848043089,322367361458876,2.02170324963011
FR,0,2023-01-01,1,NA,5.01005178479764,0.583523678464666,188377947108391,1.371870062249
FR,0,2023-01-01,2,NA,3.55271613327856,0.352177169578422,133989414350485,0.649833187381106
FR,0,2023-01-02,0,1.13020874086464,8.18554048957379,0.928333124830151,330073999939609,2.11158947282795
FR,0,2023-01-02,1,NA,4.76249628484293,0.579103044536904,192680697464747,1.42344412473956
FR,0,2023-01-02,2,NA,3.42304420473086,0.349230080293247,137393302474862,0.688145348088382
FR,0,2023-01-03,0,1.09926430337031,7.79063052536033,0.895915142693225,320112838155717,2.04970059783927
FR,0,2023-01-03,1,NA,4.52378205274375,0.55110569632774,1880979736263,1.38218487474711
FR,0,2023-01-03,2,NA,3.26684847261658,0.344809446365485,132014864529418,0.667515723092156
FR,0,2023-01-04,0,1.06979341051855,7.35888194508218,0.885600330195112,310947390478823,2.00107362463388
